id1,id2,dt,tm,ch,int,log,realf,reald,fct
934,417,2047-09-19,19:00:00,B,14,FALSE,2.826992319896817,0.22823816980235279,Z
935,363,2023-10-18,03:00:00,D,30,TRUE,6.80957682733424,0.9826556926127523,Z
936,369,2050-05-04,21:00:00,C,37,TRUE,32.74888514587656,0.10153537755832076,X
937,497,2045-04-30,00:00:00,C,71,TRUE,58.791207909351215,0.6071869577281177,X
938,296,2046-03-07,08:00:00,A,85,FALSE,69.89961881865747,0.050087820971384645,X
939,459,2031-05-12,16:00:00,B,71,TRUE,76.4594969348982,0.6028367294929922,X
940,242,2034-06-11,02:00:00,D,36,NA,86.50373746966943,0.4476409226190299,Y
941,225,2035-07-06,23:00:00,NA,69,TRUE,71.70685473713093,0.8889956625644118,X
942,311,2034-03-29,05:00:00,D,30,TRUE,70.56639260682277,0.05070705059915781,Z
943,166,2042-10-02,21:00:00,A,88,TRUE,77.64076687628403,0.4609295977279544,Y
944,34,2048-08-26,00:00:00,A,90,FALSE,99.10788383078761,0.6200374586042017,X
945,238,2037-03-25,11:00:00,B,64,TRUE,82.53442021575756,0.38920771097764373,X
946,229,2026-11-19,04:00:00,D,68,FALSE,13.213059614878148,0.12870664126239717,Y
947,1,2025-10-30,06:00:00,C,72,NA,68.98410783777945,0.41478893999010324,Y
948,350,2034-11-26,17:00:00,A,74,TRUE,60.564528128830716,0.3108909565489739,X
949,57,2033-07-12,12:00:00,C,74,FALSE,12.446026991121471,0.14259685925208032,Y
950,311,2033-04-24,08:00:00,A,73,TRUE,9.762616445077583,0.5963274417445064,Y
951,402,2036-12-30,15:00:00,C,53,TRUE,40.9301413889043,0.3975928407162428,X
952,316,2033-09-05,13:00:00,NA,29,TRUE,77.36499411053956,0.2508203168399632,Z
953,196,2039-02-14,06:00:00,B,15,FALSE,94.18799121165648,0.5457698605023324,Y
954,463,2036-03-27,23:00:00,D,61,TRUE,5.835876292083412,0.19915073947049677,X
955,71,2037-02-27,04:00:00,A,80,TRUE,38.173108742106706,0.1563839502632618,X
956,142,2034-02-18,16:00:00,C,95,TRUE,37.16996443760581,0.78201558836735785,Y
957,10,2037-12-17,00:00:00,A,59,FALSE,98.41635425295681,0.005977733992040157,Y
958,483,2031-02-25,14:00:00,A,75,FALSE,74.30059093050659,0.020022331969812512,X
959,455,2035-05-15,11:00:00,C,99,FALSE,15.193369319662452,0.3916780187282711,Y
960,69,2029-11-02,08:00:00,A,89,FALSE,24.80603694007732,0.6331896879710257,Y
961,344,2042-11-29,20:00:00,B,15,TRUE,75.62376113026403,0.21610593958757818,X
962,166,2044-03-08,07:00:00,C,53,FALSE,32.88347907946445,0.512615256709978,Z
963,133,2032-06-13,00:00:00,A,75,FALSE,97.52113720495254,0.5909297307953238,Z
964,277,2049-08-21,16:00:00,D,31,TRUE,26.77073396090418,0.45550068956799805,Z
965,63,2050-04-21,12:00:00,A,16,TRUE,82.15582554368302,0.04761141934432089,Z
966,242,2028-09-25,01:00:00,C,41,TRUE,49.61260364274494,0.38618310121819377,X
967,489,2031-06-06,21:00:00,A,89,FALSE,22.660830242792144,0.46749950386583805,Z
968,35,2035-01-27,14:00:00,C,44,TRUE,80.46678774314933,0.7473097380716354,Y
969,259,2047-05-06,05:00:00,C,14,TRUE,34.59009017073549,0.039525592466816306,X
970,201,2034-12-12,10:00:00,A,41,FALSE,53.79205148341134,0.9815989907365292,X
971,448,2033-05-31,14:00:00,A,31,TRUE,37.213247428881004,0.05689072189852595,Y
972,301,2041-05-18,07:00:00,A,11,TRUE,4.5247631394304335,0.04448054009117186,Z
973,91,2044-08-10,10:00:00,A,28,TRUE,55.87881880789064,0.6608918299898505,Z
974,285,2026-03-27,20:00:00,C,39,TRUE,75.13847842835821,0.9282891226466745,X
975,219,2025-02-15,08:00:00,B,79,TRUE,46.64114356902428,0.09979419433511794,Y
976,487,2031-05-27,17:00:00,D,67,FALSE,99.07363056112081,0.17603817069903016,Z
977,298,2048-05-12,16:00:00,C,96,TRUE,8.889669311232865,0.5735326209105551,Y
978,17,2024-10-29,02:00:00,D,97,TRUE,65.47814064263366,0.0774232717230916,X
979,482,2029-12-27,20:00:00,B,84,FALSE,11.843882393324748,0.3889728223439306,Y
980,20,2039-10-03,18:00:00,D,85,FALSE,70.87897680327296,0.9512583480682224,Z
981,448,2033-08-30,02:00:00,D,96,FALSE,11.578749938169494,0.43321921792812645,X
982,433,2037-02-25,06:00:00,A,90,FALSE,88.5296704559587,0.38542096014134586,X
983,474,2046-01-12,05:00:00,C,79,FALSE,16.780448076315224,0.38661467423662543,Y
984,76,2035-03-12,17:00:00,B,87,TRUE,47.619176003849134,0.7651064360979944,Y
985,88,2039-01-11,22:00:00,C,54,FALSE,91.98165275901556,0.3382780139800161,Y
986,472,2026-03-24,10:00:00,D,21,NA,24.72696283669211,0.600510151591152,X
987,486,2028-07-12,13:00:00,A,58,FALSE,42.993593148421496,0.8521342820022255,Z
988,158,2037-06-02,23:00:00,C,88,TRUE,75.78059812448919,0.520909174811095,Y
989,214,2045-02-05,18:00:00,A,52,TRUE,90.04036366543733,0.870512978406623,Y
990,478,2028-06-13,13:00:00,C,42,FALSE,26.559151785681024,0.6355897181201726,Y
991,179,2031-01-30,22:00:00,B,65,TRUE,22.196591828018427,0.38990220543928444,X
992,458,2039-05-12,05:00:00,D,52,FALSE,83.26834922330454,0.1591780772432685,Y
993,112,2047-05-18,01:00:00,A,63,FALSE,41.149819382466376,0.037164124427363276,X
994,161,2025-04-26,00:00:00,B,70,TRUE,60.60175052215345,0.6796461662743241,Z
995,106,2048-04-16,20:00:00,NA,35,FALSE,83.23780014924705,0.7723961418960243,Y
996,135,2023-01-04,20:00:00,B,32,FALSE,30.2751066100318,0.6893973292317241,Y
997,25,2036-06-09,07:00:00,C,42,TRUE,24.48084908328019,0.1726851025596261,X
998,24,2037-12-28,22:00:00,D,4,TRUE,16.98176900204271,0.44484180118888617,X
999,255,2044-06-29,00:00:00,NA,94,FALSE,19.440289597027004,0.9854244838934392,Y
1000,322,2028-06-12,11:00:00,A,30,FALSE,6.146272836951539,0.36940875626169145,Z
1001,292,2038-06-13,07:00:00,B,63,TRUE,32.54560628719628,0.11356961075216532,Y
1002,436,2046-04-26,20:00:00,C,80,TRUE,16.968110078945756,0.5988104331772774,Z
1003,264,2045-02-14,03:00:00,D,97,FALSE,28.446601388044655,0.6117190776858479,X
1004,495,2037-02-26,12:00:00,D,78,FALSE,81.35128848394379,0.09825980733148754,Y
1005,206,2028-07-22,07:00:00,A,54,TRUE,91.50349227967672,0.8366763410158455,Z
1006,145,2036-11-16,20:00:00,B,43,FALSE,4.586152849951759,0.0073600520845502615,Z
1007,186,2036-07-29,20:00:00,C,80,FALSE,37.441301623824984,0.6345459260046482,X
1008,421,2045-07-13,08:00:00,C,69,TRUE,18.669563841773197,0.8318588889669627,Z
1009,241,2043-03-03,02:00:00,B,27,TRUE,51.352216767845675,0.22093207156285644,Z
1010,145,2036-10-16,19:00:00,A,67,TRUE,63.55295972083695,0.8310336971189827,Z
1011,80,2024-09-26,03:00:00,B,57,TRUE,83.20695031573996,0.2807766548357904,Y
1012,352,2030-09-10,05:00:00,B,99,TRUE,10.77587307151407,0.9886704890523106,Z
1013,180,2037-10-13,21:00:00,D,73,FALSE,46.562293145107105,0.10459796315990388,X
1014,25,2032-02-10,03:00:00,C,16,TRUE,91.00074909487739,0.6033598671201617,X
1015,486,2041-02-10,23:00:00,C,37,FALSE,16.18454854749143,0.07662093476392329,Z
1016,195,2039-06-06,07:00:00,C,21,TRUE,98.86946885543875,0.6750180688686669,Z
1017,142,2032-06-08,20:00:00,NA,17,FALSE,94.99778891098686,0.8366763410158455,Y
1018,457,2039-04-10,13:00:00,A,68,FALSE,13.772771959425882,0.02781829866580665,Y
1019,56,2034-12-25,17:00:00,NA,28,FALSE,85.93066792958416,0.9648680649697781,X
1020,172,2025-06-04,17:00:00,NA,34,TRUE,53.18889518780634,0.829914626898244,X
1021,183,2036-08-18,20:00:00,C,30,TRUE,43.37606224208139,0.7405863779131323,X
1022,457,2036-05-12,02:00:00,B,4,TRUE,55.253496278077364,0.4856623816303909,X
1023,472,2036-11-20,06:00:00,A,28,TRUE,33.42282379954122,0.7984889107756317,Y
1024,238,2029-10-16,05:00:00,C,30,TRUE,21.086056138854474,0.4669409245252609,Y
1025,67,2039-08-15,06:00:00,B,32,FALSE,14.007072906009853,0.2672162551898509,Y
1026,164,2041-07-28,11:00:00,A,49,TRUE,26.36403506086208,0.10418095951899886,X
1027,291,2034-01-20,09:00:00,C,59,FALSE,5.576459165429696,0.09087158087641001,Z
1028,39,2037-11-27,03:00:00,B,89,TRUE,90.2435415640939,0.5655097861308604,Y
1029,481,2044-09-05,06:00:00,D,40,FALSE,66.71466005803086,0.25108901411294937,X
1030,188,2048-05-25,11:00:00,D,18,FALSE,86.64662994840182,0.16224439535290003,NA
1031,248,2036-09-06,19:00:00,C,46,FALSE,48.950182914268225,0.4226864860393107,Z
1032,293,2039-07-28,12:00:00,D,22,TRUE,89.41535943630151,0.4351560501381755,X
1033,342,2036-08-05,07:00:00,D,46,FALSE,58.43493644357659,0.08510494162328541,Z
1034,388,2043-07-16,02:00:00,D,87,TRUE,61.74962991802022,0.702125650132075,X
1035,285,2039-08-15,22:00:00,B,64,FALSE,96.06227200804278,0.28480721497908235,Y
1036,475,2038-01-02,12:00:00,B,75,FALSE,53.21478746924549,0.36651877127587795,Y
1037,392,2042-11-17,11:00:00,D,29,FALSE,48.63850544486195,0.09311648574657738,X
1038,300,2044-11-16,21:00:00,NA,26,TRUE,54.69129660585895,0.7647607321850955,Z
1039,300,2040-06-21,15:00:00,B,43,TRUE,21.131077302154154,0.7757608585525304,Y
1040,12,2040-09-23,05:00:00,C,28,FALSE,60.09929772419855,0.5628279556985945,Y
1041,111,2046-03-28,22:00:00,A,9,TRUE,19.35381037555635,0.8808007624465972,Z
1042,137,2032-11-10,00:00:00,C,57,TRUE,25.625962796853855,0.7323284149169922,X
1043,88,2039-12-29,20:00:00,B,69,FALSE,59.38902860600501,0.5423953984864056,NA
1044,195,2043-05-03,05:00:00,A,29,TRUE,45.64618933526799,0.7827941449359059,X
1045,131,2048-02-25,13:00:00,A,88,FALSE,63.92656726739369,0.46336804702878,Z
1046,154,2047-01-08,20:00:00,C,72,TRUE,51.28760481905192,0.7920951149426401,X
1047,361,2040-02-03,18:00:00,NA,100,FALSE,5.546350535238162,0.3929488093126565,Z
1048,256,2028-11-19,06:00:00,D,2,FALSE,93.42783975112252,0.1582975685596466,Y
1049,391,2029-03-02,18:00:00,NA,80,FALSE,9.612827382516116,0.13128433423116803,X
1050,411,2043-11-17,21:00:00,C,6,TRUE,27.4197958111763,0.7504153880290687,X
1051,471,2030-05-09,20:00:00,D,23,FALSE,82.78089816286229,0.20832960051484406,Z
1052,428,2037-10-23,01:00:00,D,21,FALSE,92.87815660936758,0.7518344435375184,X
1053,237,2049-11-26,05:00:00,D,34,TRUE,99.2154233593028,0.47443576413206756,Y
1054,433,2026-11-25,10:00:00,C,38,TRUE,24.44841341674328,0.816526205278933,Y
1055,224,2025-02-23,05:00:00,C,37,FALSE,1.060708437813446,0.4904391460586339,NA
1056,79,2033-09-05,22:00:00,C,91,TRUE,53.16191373672336,0.4739475888200104,Z
1057,303,2029-09-30,14:00:00,D,32,FALSE,55.1666959899012,0.11249122861772776,Y
1058,404,2041-12-20,15:00:00,C,1,TRUE,77.09044623421505,0.09193865093402565,Y
1059,483,2034-09-16,21:00:00,C,36,FALSE,58.62182024726644,0.4611885850317776,Y
1060,91,2036-09-25,04:00:00,C,87,TRUE,91.58336691767909,0.1409070584923029,X
1061,45,2033-06-23,02:00:00,D,1,TRUE,60.60175052215345,0.4914672398008406,Y
1062,147,2035-12-07,19:00:00,B,62,TRUE,82.64192189578898,0.835049573564902,Z
1063,66,2035-09-03,00:00:00,C,81,TRUE,95.76411287835799,0.4775945001747459,X
1064,406,2032-06-09,18:00:00,C,37,TRUE,64.79583254130557,0.4731695207301527,Z
1065,165,2037-01-17,08:00:00,B,83,FALSE,18.520114193903282,0.9703664381522685,Z
1066,105,2026-04-10,07:00:00,C,91,FALSE,80.92404355062172,0.5874033079016954,X
1067,253,2048-09-28,15:00:00,B,3,TRUE,20.24883592221886,0.9390065108891577,Z
1068,178,2043-05-17,20:00:00,B,92,FALSE,45.27625887724571,0.17306004674173892,Z
1069,33,2044-03-11,04:00:00,C,84,FALSE,80.66202239296399,0.5789483152329922,Z
1070,324,2031-01-03,05:00:00,B,85,FALSE,48.18139798869379,0.921685976209119,Z
1071,82,2027-12-13,11:00:00,A,65,FALSE,6.731422866228968,0.5823027992155403,Z
1072,62,2036-12-13,08:00:00,D,63,TRUE,30.206412902800366,0.8542774782981724,Y
1073,101,2049-03-15,12:00:00,C,98,TRUE,44.27030474925414,0.3690728184301406,X
1074,99,2037-11-11,05:00:00,B,87,TRUE,41.02611401048489,0.6934737199917436,X
1075,298,2028-02-16,04:00:00,A,41,FALSE,91.71905230288394,0.8006922286003828,Z
1076,56,2035-10-30,16:00:00,B,47,TRUE,40.9301413889043,0.824888524133712,X
1077,153,2039-11-08,22:00:00,D,56,TRUE,96.78971214429475,0.7759910775348544,Y
1078,167,2048-03-30,17:00:00,D,1,TRUE,56.66787715163082,0.3896911898627877,X
1079,14,2036-01-31,16:00:00,C,63,FALSE,29.405082799028605,0.48230551229789853,Z
1080,61,2032-03-12,10:00:00,B,81,TRUE,60.05789519404061,0.44849366834387183,Y
1081,347,2030-07-28,12:00:00,B,39,TRUE,83.38634850992821,0.4300410822033882,X
1082,74,2036-09-18,17:00:00,C,62,FALSE,70.70911591988988,0.2784929503686726,Z
1083,407,2025-08-11,23:00:00,D,82,FALSE,87.09248534077778,0.33843371365219355,Y
1084,74,2032-09-08,14:00:00,D,18,TRUE,36.78854177845642,0.08072951738722622,Z
1085,405,2036-06-02,12:00:00,D,32,TRUE,71.90512749995105,0.19437278830446303,Z
1086,169,2042-03-01,14:00:00,B,87,FALSE,67.98025586805306,0.13714898913167417,Y
1087,167,2031-03-26,11:00:00,B,14,FALSE,14.996943917823955,0.5823279046453536,Z
1088,70,2041-10-18,06:00:00,B,79,FALSE,34.026321676559746,0.5823279046453536,Z
1089,436,2026-08-13,14:00:00,A,60,TRUE,42.797967589693144,0.8673335718922317,Y
1090,412,2026-07-27,02:00:00,B,60,FALSE,15.74552095704712,0.6190617559477687,X
1091,264,2045-08-02,04:00:00,C,63,FALSE,56.61953444965184,0.7240891770925373,Z
1092,159,2048-06-04,22:00:00,B,95,TRUE,53.98320061760023,0.6399559732526541,X
1093,90,2032-12-31,21:00:00,A,58,TRUE,23.736550121335313,0.6190351091790944,X
1094,190,2044-09-26,07:00:00,A,42,FALSE,93.72067413851619,0.7276406770106405,Z
1095,280,2035-04-24,13:00:00,D,9,TRUE,41.73778967699036,0.44461754034273326,X
1096,293,2041-03-19,17:00:00,B,93,TRUE,62.03872825438157,0.622909058118239,Y
1097,314,2043-04-07,15:00:00,A,33,TRUE,28.734745306428522,0.9126285111997277,Z
1098,339,2024-07-10,06:00:00,D,64,TRUE,3.7280694749206305,0.6272760445717722,Z
1099,84,2049-09-16,10:00:00,A,71,FALSE,9.448693744605407,0.5613041550386697,Y
1100,11,2036-03-07,02:00:00,C,68,TRUE,81.28942707343958,0.15844743279740214,Y
1101,347,2039-12-29,01:00:00,C,9,FALSE,11.57221065601334,0.9927949015982449,Y
1102,241,2026-11-22,02:00:00,NA,4,TRUE,75.9819438753184,0.06512780371122062,Y
1103,327,2029-02-25,15:00:00,B,9,TRUE,2.7943999809212983,0.6451377088669688,Y
1104,440,2050-03-14,21:00:00,C,99,TRUE,38.8187189581804,0.9567042693961412,NA
1105,362,2024-07-03,23:00:00,NA,9,TRUE,63.360855707665905,0.7571590156294405,Y
1106,172,2043-04-05,22:00:00,A,14,TRUE,60.45166821451858,0.6484316403511912,Y
1107,374,2042-01-08,06:00:00,C,24,FALSE,43.87976964120753,0.8007284067571163,Z
1108,132,2035-01-07,12:00:00,B,96,FALSE,94.42799639957957,0.8678183739539236,X
1109,159,2035-02-23,21:00:00,C,60,FALSE,1.2188345855101943,0.9282891226466745,X
1110,180,2029-12-26,05:00:00,A,75,NA,78.46664587082341,0.6137293381616473,X
1111,35,2035-02-21,11:00:00,A,61,TRUE,91.04892696463503,0.057426874758675694,Z
1112,189,2050-03-17,05:00:00,A,39,FALSE,3.8387389255221933,0.475843558087945,Y
1113,445,2025-12-13,08:00:00,D,59,TRUE,17.771146706771106,0.9324053879827261,Z
1114,65,2031-03-02,19:00:00,D,80,TRUE,80.05468176538125,0.03723952826112509,Z
1115,432,2023-11-16,12:00:00,B,20,FALSE,24.433114930521697,0.4610347403213382,X
1116,378,2044-08-02,01:00:00,C,64,TRUE,53.33121191780083,0.793007358442992,Y
1117,261,2023-12-03,18:00:00,B,15,TRUE,1.120720297563821,0.9736958499997854,Y
1118,499,2040-07-22,10:00:00,C,3,FALSE,81.72410506173037,0.11462329095229506,X
1119,17,2036-03-03,03:00:00,C,42,FALSE,63.92656726739369,0.6164824776351452,Z
1120,43,2042-08-10,18:00:00,B,31,FALSE,69.75298291281797,0.822984223254025,Y
1121,449,2030-04-21,23:00:00,D,34,NA,77.57310819369741,0.1850418895483017,Z
1122,472,2038-02-20,02:00:00,D,8,FALSE,67.91328795487061,0.5044745178893209,Z
1123,33,2025-12-24,23:00:00,C,58,FALSE,93.71202382375486,0.8881518638227135,X
1124,82,2024-03-08,01:00:00,A,95,TRUE,48.58642109064385,0.019249822245910764,Y
1125,67,2026-08-22,06:00:00,A,57,FALSE,27.111303930170834,0.818655479233712,Y
1126,69,2049-05-27,15:00:00,B,56,FALSE,41.30449675419368,0.8917315336875618,Y
1127,295,2047-12-21,03:00:00,A,69,TRUE,10.760251006111503,0.6713692641351372,X
1128,454,2044-07-22,00:00:00,B,77,TRUE,54.13184551266022,0.7645087763667107,Z
1129,208,2046-01-23,18:00:00,A,49,FALSE,34.59009017073549,0.9905582731589675,Z
1130,269,2030-10-22,03:00:00,B,47,FALSE,87.28825876675546,0.26970669929869473,Y
1131,289,2035-11-02,16:00:00,D,44,FALSE,34.29383462155238,0.22154989675618708,Z
1132,376,2037-12-26,07:00:00,B,42,TRUE,96.78971214429475,0.5092502490151674,Z
1133,255,2035-04-04,18:00:00,C,9,TRUE,82.05189220118336,0.5298198643140495,Y
1134,243,2026-12-06,10:00:00,A,85,FALSE,35.55869623553008,0.6835838474798948,X
1135,178,2036-07-09,21:00:00,C,95,FALSE,59.97249582991935,0.22013163310475647,X
1136,138,2029-06-26,10:00:00,D,90,FALSE,34.93847297062166,0.8205897505395114,Y
1137,78,2044-02-15,22:00:00,D,36,TRUE,88.49627486243844,0.08174594584852457,Y
1138,106,2039-04-27,12:00:00,B,100,TRUE,82.09282718040049,0.761320564430207,Y
1139,247,2045-01-27,11:00:00,C,75,FALSE,24.946116345236078,0.24770211009308696,X
1140,98,2041-03-25,15:00:00,NA,55,NA,70.17006472148933,0.4003099254332483,X
1141,208,2047-07-09,19:00:00,C,45,TRUE,98.14012352516875,0.8245853318367153,Y
1142,124,2038-01-06,06:00:00,A,47,FALSE,78.58271359396167,0.3145493441261351,X
1143,489,2045-01-08,09:00:00,C,50,TRUE,58.97860716236755,0.11038888012990355,X
1144,81,2045-04-11,07:00:00,A,49,TRUE,95.45453973393887,0.8881737445481122,Z
1145,2,2043-11-04,02:00:00,B,98,TRUE,70.52162001724355,0.21725315414369106,Z
1146,207,2034-12-13,00:00:00,A,28,TRUE,3.635915516410023,0.2534802658483386,Y
1147,343,2041-04-19,16:00:00,A,18,TRUE,16.165120496647432,0.0971257493365556,X
1148,91,2033-08-11,11:00:00,A,18,TRUE,80.39435381279327,0.46851175418123603,Z
1149,296,2040-12-19,05:00:00,B,26,TRUE,36.0451442420017,0.13841323065571487,Y
1150,451,2035-03-26,16:00:00,D,50,TRUE,99.71163429226726,0.14632622618228197,Z
1151,162,2042-04-19,17:00:00,A,4,TRUE,74.69166684313677,0.22015043627470732,X
1152,177,2049-10-12,14:00:00,C,62,TRUE,31.15922321868129,0.9851714977994561,Y
1153,384,2045-03-14,16:00:00,B,68,FALSE,57.98045120504685,0.5896578643005341,Y
1154,374,2043-05-28,02:00:00,D,6,FALSE,33.53393500787206,0.41418718569912016,Y
1155,323,2032-07-02,02:00:00,A,10,TRUE,44.170276761753485,0.6321164031978697,Y
1156,427,2048-02-23,07:00:00,NA,34,FALSE,52.58876292151399,0.9363248771987855,Y
1157,314,2040-05-05,15:00:00,D,65,FALSE,85.75022018910386,0.41253222501836717,Y
1158,293,2030-12-13,09:00:00,NA,6,TRUE,78.68127549439669,0.698904664022848,X
1159,22,2026-02-04,02:00:00,C,18,FALSE,34.963922848924994,0.1542506986297667,Z
1160,225,2047-07-13,07:00:00,D,5,FALSE,60.692796202376485,0.010028253542259336,X
1161,259,2032-04-14,21:00:00,D,25,FALSE,37.79863063432276,0.43089912948198617,X
1162,78,2043-04-25,11:00:00,D,24,TRUE,39.01636549225077,0.23120321589522064,Z
1163,230,2030-09-04,13:00:00,B,19,FALSE,50.86129844514653,0.5425158515572548,X
1164,272,2029-11-25,22:00:00,D,43,TRUE,41.734582444420084,0.17137385089881718,X
1165,74,2031-05-07,21:00:00,D,75,NA,99.88099931902252,0.5292377830483019,Z
1166,27,2037-03-24,06:00:00,A,82,FALSE,30.801259404746816,0.9468639383558184,Z
1167,456,2038-08-22,01:00:00,C,61,TRUE,75.12203517532907,0.008445840561762452,Z
1168,471,2032-08-09,14:00:00,C,61,TRUE,96.10944562521763,0.6346866735257208,Z
1169,246,2032-10-07,01:00:00,B,30,FALSE,65.53252727724612,0.5439298991113901,Y
1170,265,2025-03-30,18:00:00,C,60,TRUE,52.42943085473962,0.05395367997698486,Y
1171,99,2036-06-23,15:00:00,C,44,FALSE,86.1864073453471,0.4573887267615646,NA
1172,226,2023-03-25,23:00:00,NA,32,TRUE,82.77504974231124,0.44968227529898286,X
1173,166,2028-02-16,21:00:00,D,76,TRUE,39.32497529825196,0.7083642648067325,NA
1174,482,2027-10-06,07:00:00,D,91,TRUE,22.72424570005387,0.7131318976171315,Z
1175,176,2041-05-07,05:00:00,C,53,FALSE,9.253081808565184,0.1267728074453771,X
1176,158,2041-10-04,23:00:00,C,100,FALSE,47.49565136875026,0.8897273405455053,Y
1177,217,2029-02-14,05:00:00,B,10,TRUE,67.3495809356682,0.952335937647149,Z
1178,94,2046-09-25,01:00:00,B,86,TRUE,63.893810626352206,0.34066869388334453,Y
1179,201,2049-02-16,23:00:00,B,30,FALSE,15.608511819969863,0.5434419244993478,X
1180,293,2045-06-02,00:00:00,C,83,TRUE,40.1348264280241,0.3838292583823204,X
1181,209,2050-01-01,11:00:00,C,47,FALSE,55.87881880789064,0.5661121937446296,Y
1182,236,2037-09-01,06:00:00,B,87,FALSE,6.000574291916564,0.41666961181908846,Z
1183,276,2042-03-22,09:00:00,B,9,FALSE,46.45121107227169,0.6608918299898505,Y
1184,356,2040-04-08,03:00:00,B,90,FALSE,41.633448276203126,0.14693262870423496,Y
1185,486,2025-06-30,14:00:00,D,94,TRUE,88.71960150054656,0.6265879534184933,Y
1186,98,2031-08-22,13:00:00,B,88,TRUE,53.02246058336459,0.2795095993205905,Z
1187,67,2024-11-05,08:00:00,A,61,TRUE,62.898182357661426,0.5149089358747005,Z
1188,498,2043-02-13,07:00:00,C,15,FALSE,79.41044820146635,0.27562206517904997,Z
1189,254,2037-02-17,05:00:00,D,69,FALSE,10.95008816709742,0.9905517848674208,Y
1190,273,2040-08-16,01:00:00,B,99,TRUE,55.515160963870585,0.8997168021742254,Z
1191,344,2035-05-22,14:00:00,B,76,TRUE,14.277260046917945,0.33555239625275135,Z
1192,498,2026-12-12,20:00:00,C,93,FALSE,3.426843004534021,0.7476705436129123,X
1193,253,2026-04-10,03:00:00,B,46,TRUE,2.220746486214921,0.021952034207060933,Y
1194,203,2040-04-18,15:00:00,C,69,TRUE,56.71740811620839,0.05432743835262954,X
1195,8,2033-03-24,22:00:00,B,32,FALSE,53.02959204907529,0.18331288150511682,Z
1196,167,2024-02-14,18:00:00,C,100,FALSE,82.46369121898897,0.3521985337138176,X
1197,53,2035-12-03,03:00:00,C,31,TRUE,27.11614311928861,0.5949804445262998,Y
1198,404,2023-04-02,06:00:00,C,47,FALSE,27.111303930170834,0.8553455988876522,X
1199,348,2028-03-26,19:00:00,C,30,FALSE,41.23828804655932,0.05493689910508692,NA
1200,246,2048-08-10,17:00:00,A,99,FALSE,95.46935965120792,0.2234724792651832,Z
1201,445,2023-08-17,06:00:00,C,29,TRUE,77.79232137929648,0.7280381340533495,Z
1202,151,2023-05-19,06:00:00,A,91,TRUE,17.84873764286749,0.1976171105634421,Z
1203,312,2030-06-24,04:00:00,B,88,TRUE,65.7332185858395,0.3557456159032881,X
1204,417,2031-12-29,10:00:00,B,26,FALSE,3.1847661999054253,0.04270174680277705,X
1205,444,2035-02-09,16:00:00,A,86,TRUE,93.6867269068025,0.6080040803644806,Z
1206,120,2025-10-17,11:00:00,D,55,TRUE,57.49317544163205,0.8268015249632299,Z
1207,19,2039-11-12,05:00:00,D,34,FALSE,58.649037294788286,0.0615009528119117,Y
1208,336,2048-10-24,10:00:00,D,22,TRUE,75.78062553121708,0.5970319653861225,Y
1209,232,2028-10-28,10:00:00,D,61,TRUE,67.46849467116408,0.2568561842199415,Z
1210,244,2029-04-27,23:00:00,B,62,FALSE,45.7167491663713,0.8963971866760403,NA
1211,434,2046-12-18,09:00:00,C,27,FALSE,10.839367867680266,0.7429840248078108,Y
1212,373,2033-05-04,15:00:00,A,59,TRUE,69.17891248548403,0.505180902313441,Y
1213,266,2026-07-27,11:00:00,D,33,TRUE,50.47954100440256,0.9071772424504161,Y
1214,458,2025-04-02,20:00:00,B,18,FALSE,7.5224122202489525,0.6017722920514643,Y
1215,403,2049-04-22,04:00:00,B,71,TRUE,93.360450318316,0.6150035180617124,X
1216,77,2049-12-07,05:00:00,A,31,TRUE,90.27272760868073,0.050087820971384645,Y
1217,343,2026-06-23,06:00:00,B,16,FALSE,94.81413728022017,0.5963314527180046,Y
1218,108,2041-11-21,04:00:00,A,92,TRUE,80.34291532612406,0.8951096257660538,Y
1219,424,2043-01-13,16:00:00,D,100,FALSE,11.95446197106503,0.8872579066082835,Z
1220,309,2035-01-19,23:00:00,D,75,TRUE,91.4068669907283,0.7900546186137944,X
1221,102,2035-12-16,13:00:00,A,8,TRUE,37.42886825860478,0.23176203574985266,Z
1222,118,2043-06-14,10:00:00,C,58,TRUE,77.30897450516932,0.22447712649591267,X
1223,295,2030-07-07,00:00:00,D,64,TRUE,43.84368081227876,0.047591331880539656,Y
1224,188,2027-01-04,08:00:00,B,68,FALSE,91.9139304808341,0.8166745111811906,Y
1225,167,2048-10-16,12:00:00,B,52,TRUE,79.41421417170204,0.24839233909733593,Y
1226,165,2030-06-20,00:00:00,A,39,NA,96.00318543077447,0.2587098164949566,Y
1227,193,2047-05-19,21:00:00,C,60,TRUE,31.098242534557357,0.623220929177478,X
1228,179,2044-04-04,20:00:00,D,6,TRUE,23.99838560936041,0.9261793317273259,Z
1229,184,2033-06-24,12:00:00,C,16,FALSE,11.342650543199852,0.7082522981800139,Y
1230,107,2028-07-27,06:00:00,B,71,TRUE,4.71782595012337,0.06955886236391962,Z
1231,482,2047-03-31,03:00:00,D,76,TRUE,13.652680587489158,0.36592199257574975,Y
1232,434,2048-09-22,00:00:00,NA,73,NA,70.09355654707178,0.42420115740969777,Y
1233,407,2029-05-02,18:00:00,B,64,FALSE,86.10812045354396,0.1323344784323126,Z
