id1,id2,dt,tm,ch,int,log,realf,reald,fct
2579,66,2049-03-21,22:00:00,B,53,TRUE,18.2373051138129,0.227483595488593,Z
3234,66,2043-06-14,05:00:00,D,49,,13.1349211896304,0.934824297437444,X
3396,66,2030-07-11,05:00:00,C,62,TRUE,42.0447338500526,0.126945279305801,Y
3598,66,2050-04-16,21:00:00,D,14,FALSE,71.457139085047,0.946325838565826,Y
5219,66,2042-04-20,04:00:00,D,18,TRUE,79.154013360152,0.44768501422368,Z
5747,66,2025-08-09,21:00:00,A,16,FALSE,60.2171560355928,0.516252631088719,Y
6362,66,2032-02-25,11:00:00,C,31,FALSE,48.8230719394051,0.783861230360344,X
7311,66,2038-02-26,03:00:00,A,75,TRUE,53.5779832482804,0.264916698681191,Y
7353,66,2041-06-07,22:00:00,A,75,TRUE,81.6898658988066,0.19413136690855,X
9405,66,2027-01-21,21:00:00,A,27,TRUE,80.2575260119047,0.645382084418088,X
9688,66,2025-04-22,03:00:00,B,99,FALSE,40.3287722240202,0.511107603553683,X
516,67,2040-11-25,01:00:00,A,56,TRUE,16.4521015076898,0.77438169461675,X
1025,67,2039-08-15,06:00:00,B,32,FALSE,14.0070729060099,0.267216255189851,Y
1125,67,2026-08-22,06:00:00,A,57,FALSE,27.1113039301708,0.818655479233712,Y
1187,67,2024-11-05,08:00:00,A,61,TRUE,62.8981823576614,0.514908935874701,Z
3354,67,2049-05-16,20:00:00,B,34,FALSE,78.4152548906859,0.744491884950548,Y
3611,67,2030-07-24,08:00:00,A,45,TRUE,8.06717575062066,0.345457498217002,X
4954,67,2043-06-10,05:00:00,C,2,TRUE,1.81100223539397,0.650696495780721,X
5600,67,2038-09-20,22:00:00,A,87,TRUE,66.3460904858075,0.829262606333941,X
5640,67,2023-12-30,19:00:00,A,27,TRUE,47.0168944876641,0.874272368615493,Z
5683,67,2029-06-30,03:00:00,D,68,FALSE,4.90142986690626,0.99644763674587,Z
6111,67,2034-03-20,10:00:00,A,21,FALSE,44.8968199673109,0.249174097087234,Z
6166,67,2023-01-19,01:00:00,D,35,FALSE,83.0175007905345,0.639557430287823,X
6921,67,2036-03-28,13:00:00,B,27,TRUE,22.1965918280184,0.47699703485705,X
7741,67,2047-08-08,18:00:00,C,45,TRUE,56.8114397237077,0.612852142192423,Y
9496,67,2031-11-02,01:00:00,A,65,FALSE,92.629499516217,0.237148129846901,Y
9666,67,2042-10-08,10:00:00,C,39,FALSE,77.764301976189,0.652389392489567,X
691,68,2028-05-06,00:00:00,A,77,TRUE,83.3863485099282,0.0787443679291755,Y
1726,68,2031-07-14,05:00:00,B,99,TRUE,75.8820554569829,0.150442744838074,Z
2240,68,2039-12-10,05:00:00,A,29,TRUE,37.7154751643539,0.724089177092537,X
2319,68,2037-05-22,07:00:00,D,50,FALSE,10.271319198655,0.432545305229723,Y
2561,68,2027-12-27,01:00:00,B,37,TRUE,81.1664210455492,0.527892431477085,Y
2996,68,2035-04-27,03:00:00,C,64,FALSE,83.1780081887264,0.00457373773679137,Z
3332,68,2047-11-03,17:00:00,A,53,TRUE,30.9233575761318,0.204931504325941,X
3446,68,2031-02-28,16:00:00,A,14,TRUE,26.3983673467301,0.852603358682245,X
3825,68,2033-04-11,00:00:00,C,83,TRUE,58.855033545522,0.631745953345671,Z
3937,68,2043-09-10,14:00:00,C,62,TRUE,12.8609386894386,0.024657930014655,Y
4326,68,2024-07-07,23:00:00,D,57,FALSE,12.0264867597725,0.927563488250598,
5024,68,2033-07-22,20:00:00,A,41,FALSE,33.5234281811863,0.55857681739144,Z
5360,68,2050-05-10,00:00:00,A,11,FALSE,82.155825543683,0.169396686833352,X
6331,68,2025-01-09,13:00:00,A,96,TRUE,59.1956845824607,0.618752113776282,Y
6713,68,2029-04-29,20:00:00,B,53,TRUE,49.7849766097497,0.673867800971493,Z
6828,68,2033-04-13,12:00:00,A,15,FALSE,34.6102939310949,0.0218839976005256,X
7400,68,2041-10-17,07:00:00,B,38,TRUE,80.308657884365,0.438709555193782,Z
7933,68,2031-04-01,00:00:00,A,87,FALSE,71.0279011824168,0.0803442364558578,Y
8902,68,2036-07-25,13:00:00,A,46,FALSE,7.25913867424242,0.542882531415671,Y
9898,68,2047-03-05,21:00:00,B,11,TRUE,78.3869177170564,0.879972772439942,X
9959,68,2032-01-29,18:00:00,C,65,TRUE,68.993774575647,0.27891791658476,Y
786,69,2026-12-28,18:00:00,C,50,TRUE,18.0475788475014,0.562827955698595,X
960,69,2029-11-02,08:00:00,A,89,FALSE,24.8060369400773,0.633189687971026,Y
1126,69,2049-05-27,15:00:00,B,56,FALSE,41.3044967541937,0.891731533687562,Y
1398,69,2030-12-06,02:00:00,A,57,TRUE,17.3844470423646,0.107399541418999,Y
1555,69,2044-04-12,04:00:00,D,48,TRUE,59.2195878361818,0.376196970930323,X
2638,69,2024-02-12,17:00:00,D,52,FALSE,92.8809362370521,0.728237183997408,Y
4064,69,2041-03-12,13:00:00,A,98,TRUE,69.266035546083,0.404568199533969,Y
4188,69,2036-10-10,12:00:00,D,87,,13.9917199751362,0.712621037615463,X
6030,69,2037-11-28,01:00:00,B,82,FALSE,51.5406122980639,0.545534334145486,Z
6184,69,2037-09-05,10:00:00,D,65,TRUE,87.950072651729,0.321479262551293,
7931,69,2046-04-28,11:00:00,C,61,FALSE,79.7762002975214,0.52197324601002,Y
8272,69,2042-06-13,18:00:00,A,53,TRUE,70.3715838561766,0.474114671582356,Y
8649,69,2028-08-27,08:00:00,D,100,TRUE,61.5391644574702,0.430841301102191,Y
8939,69,2044-02-01,01:00:00,D,82,TRUE,3.2285133076366,0.65039027412422,
9331,69,2023-07-20,23:00:00,A,52,FALSE,83.4916700988542,0.526847769739106,Z
1088,70,2041-10-18,06:00:00,B,79,FALSE,34.0263216765598,0.582327904645354,Z
2076,70,2035-01-06,06:00:00,A,86,FALSE,83.1671335264109,0.245430551702157,Y
2700,70,2026-09-13,18:00:00,C,79,FALSE,19.8723383143079,0.922317001968622,Y
3208,70,2025-10-25,21:00:00,B,26,TRUE,22.1797847039998,0.42523079761304,X
3211,70,2045-09-17,04:00:00,A,37,TRUE,83.3045162616763,0.327846213942394,X
3999,70,2046-07-05,06:00:00,A,71,FALSE,45.646189335268,0.803334735799581,Z
4211,70,2035-11-30,13:00:00,D,52,TRUE,75.163478135597,0.340420462656766,
5134,70,2038-08-17,15:00:00,A,82,TRUE,38.5193487692159,0.792681778082624,X
6376,70,2026-11-23,02:00:00,C,75,TRUE,89.9667083031964,0.276386894285679,Z
6512,70,2032-09-05,21:00:00,D,77,TRUE,81.7976529407315,0.244493508711457,Z
7718,70,2049-05-18,11:00:00,B,16,TRUE,36.698110778816,0.926412088563666,Z
9759,70,2046-03-15,17:00:00,A,11,TRUE,92.8781566093676,0.384870801353827,X
9797,70,2029-08-01,05:00:00,B,14,FALSE,7.05044842744246,0.664683980401605,Y
955,71,2037-02-27,04:00:00,A,80,TRUE,38.1731087421067,0.156383950263262,X
4130,71,2023-05-17,16:00:00,D,9,FALSE,85.446496179793,0.161959687480703,Z
4297,71,2047-07-24,11:00:00,C,34,TRUE,54.3950968382415,0.950205591972917,Z
4699,71,2041-02-15,22:00:00,B,66,TRUE,42.3760558119975,0.304728399030864,Z
4885,71,2043-10-30,03:00:00,A,34,FALSE,11.4228172276635,0.35940600046888,Y
5607,71,2031-07-05,18:00:00,B,61,FALSE,75.4978602926713,0.630390597274527,Y
7972,71,2024-05-03,17:00:00,A,57,TRUE,46.1744742305018,0.614442673278973,X
7988,71,2046-06-10,12:00:00,A,54,FALSE,82.463691218989,0.389501075260341,Z
8342,71,2028-06-10,00:00:00,D,43,FALSE,9.02158780419268,0.412815910298377,Z
9945,71,2023-04-09,03:00:00,A,46,TRUE,66.5784667839762,0.352541528875008,Z
134,72,2045-07-30,07:00:00,B,31,FALSE,25.0527792503126,0.719257202930749,X
902,72,2036-07-04,19:00:00,D,81,FALSE,45.2252946491353,0.230375326238573,Y
1287,72,2028-01-16,09:00:00,C,52,FALSE,27.6565405435395,0.0812872848473489,X
1293,72,2041-02-16,02:00:00,B,58,FALSE,33.8318080841564,0.260661715874448,Z
1356,72,2049-06-07,11:00:00,A,66,FALSE,26.4395540344995,0.490215881727636,Z
2453,72,2046-01-11,11:00:00,D,16,TRUE,30.9808308444917,0.143233337905258,Y
3004,72,2037-06-16,21:00:00,D,59,TRUE,21.903232494602,0.0521917794831097,Y
3062,72,2036-03-29,05:00:00,C,73,FALSE,28.1404265856836,0.730502281105146,Y
3458,72,2037-02-06,12:00:00,C,31,TRUE,19.798774092691,0.246699009090662,Y
3868,72,2045-06-29,20:00:00,A,74,FALSE,50.3522066958249,0.992489144206047,Y
3957,72,2030-10-22,12:00:00,C,32,FALSE,2.29370762151666,0.0647079672198743,Z
4629,72,2030-12-21,15:00:00,D,91,FALSE,64.5053087093402,0.359625231474638,X
4884,72,2049-06-10,13:00:00,D,37,FALSE,36.6590107365046,0.856986575061455,X
5149,72,2028-03-27,05:00:00,C,92,FALSE,27.5719850484748,0.667792580323294,X
5510,72,2029-03-16,20:00:00,A,70,FALSE,36.7755895063747,0.633527624187991,X
6017,72,2026-10-27,19:00:00,D,96,TRUE,22.4003059673123,0.146078568184748,Z
6309,72,2045-05-24,23:00:00,D,32,FALSE,59.5891650493723,0.940328883938491,X
6380,72,2048-07-15,22:00:00,A,59,TRUE,41.1793046190869,0.927965310867876,Y
6562,72,2045-11-10,00:00:00,A,46,TRUE,30.7612059586681,0.412815910298377,Y
7463,72,2037-08-21,11:00:00,D,22,TRUE,96.6191847634036,0.878090156940743,X
7880,72,2039-06-14,20:00:00,D,42,TRUE,87.8570070564747,0.393822701182216,Y
8585,72,2031-01-05,08:00:00,D,40,TRUE,67.2160474741832,0.584526756545529,Y
8681,72,2036-08-08,10:00:00,A,42,FALSE,93.6395537736826,0.680160441901535,X
8867,72,2036-06-27,15:00:00,A,7,TRUE,22.1702619378921,0.815250710817054,X
9021,72,2027-09-03,13:00:00,C,97,FALSE,66.5019083139487,0.425799689022824,X
9072,72,2029-11-04,13:00:00,A,68,TRUE,2.72761411848478,0.0733432953711599,Y
9239,72,2048-01-26,22:00:00,C,39,FALSE,60.7520139585249,0.820486648473889,Y
9841,72,2032-11-14,22:00:00,C,49,TRUE,58.0225358377211,0.55672497395426,Y
446,73,2048-09-16,09:00:00,B,14,FALSE,66.3801734833978,0.767508635064587,Y
1326,73,2037-07-28,18:00:00,B,78,TRUE,54.0883313736413,0.983031604671851,Z
3822,73,2039-11-07,14:00:00,B,16,FALSE,23.694166457979,0.893802357837558,X
3860,73,2026-01-31,17:00:00,D,77,TRUE,24.4787129489705,0.362415749812499,X
4352,73,2024-12-02,04:00:00,A,51,FALSE,53.7633661360014,0.629255436128005,X
4789,73,2034-11-15,07:00:00,D,18,TRUE,56.9389779116027,0.718290918506682,Y
7751,73,2036-07-10,18:00:00,B,46,TRUE,20.4804330763873,0.180189005564898,X
9426,73,2044-04-30,03:00:00,A,100,,35.0216859509237,0.790547859854996,Z
9749,73,2040-10-31,14:00:00,A,40,TRUE,15.2081954143941,0.741029903525487,X
5,74,2029-07-11,07:00:00,D,52,FALSE,79.8358008950017,0.330979937687516,Z
470,74,2049-06-24,19:00:00,D,84,TRUE,92.969266138738,0.42341768485494,Y
585,74,2023-08-16,09:00:00,B,16,TRUE,80.2825385581236,0.320385430939496,X
1082,74,2036-09-18,17:00:00,C,62,FALSE,70.7091159198899,0.278492950368673,Z
1084,74,2032-09-08,14:00:00,D,18,TRUE,36.7885417784564,0.0807295173872262,Z
1165,74,2031-05-07,21:00:00,D,75,,99.8809993190225,0.529237783048302,Z
1278,74,2028-11-26,19:00:00,D,78,TRUE,26.3126279686112,0.438563915668055,Z
1304,74,2035-07-17,03:00:00,D,84,FALSE,87.1612101658248,0.516693676589057,Z
1711,74,2046-01-11,16:00:00,A,66,TRUE,67.1681504945736,0.159178077243269,Y
2179,74,2036-03-04,17:00:00,D,21,TRUE,55.8615016052499,0.0266757686622441,Z
2270,74,2045-06-11,02:00:00,C,93,TRUE,90.1367111760192,0.895554927410558,X
2346,74,2033-05-10,06:00:00,A,78,FALSE,38.5533214022871,0.369174880208448,X
2720,74,2033-11-04,04:00:00,B,89,TRUE,28.618435140932,0.24350545508787,Z
2759,74,2038-11-12,00:00:00,C,26,TRUE,32.1477882042527,0.545769860502332,Z
3098,74,2043-04-14,02:00:00,D,45,FALSE,45.3180484438781,0.52223400794901,Y
3141,74,2034-12-01,16:00:00,C,29,FALSE,11.7613181157503,0.135857408167794,X
3243,74,2047-05-31,20:00:00,B,50,FALSE,10.3280227505602,0.538508753059432,Z
4105,74,2031-02-27,05:00:00,B,56,FALSE,17.3450276621152,0.305865422822535,Y
5008,74,2042-12-16,08:00:00,D,82,FALSE,71.7973772000987,0.877756048925221,X
5196,74,2036-12-22,10:00:00,A,18,FALSE,20.9771045530215,0.699915316654369,X
5672,74,2033-05-19,04:00:00,C,2,TRUE,90.6126003544778,0.36773875541985,X
5933,74,2033-05-10,10:00:00,B,73,FALSE,32.3210560965817,0.610349462367594,X
8327,74,2023-03-08,04:00:00,D,72,FALSE,47.1282539931126,0.888676628703252,Z
8753,74,2042-11-17,06:00:00,A,47,FALSE,6.81546150590293,0.626629045698792,Z
9127,74,2029-09-11,22:00:00,A,42,FALSE,29.4050827990286,0.162003443343565,X
9364,74,2046-07-27,12:00:00,D,49,FALSE,56.8550484608859,0.975005478132516,X
242,75,2027-03-26,00:00:00,C,,TRUE,29.6613634112291,0.536662177881226,X
710,75,2030-04-17,05:00:00,B,55,FALSE,90.9247340802103,0.148936551297084,Z
1709,75,2045-06-19,17:00:00,D,67,FALSE,49.8257030535024,0.927358288317919,Y
2166,75,2027-06-17,19:00:00,A,70,FALSE,43.7064881031402,0.933014966547489,Y
2329,75,2044-10-19,06:00:00,B,65,FALSE,72.1801166730002,0.103701430140063,X
3048,75,2023-08-27,19:00:00,C,19,FALSE,94.7119955171365,0.449721376411617,Y
3135,75,2050-05-11,09:00:00,D,71,TRUE,2.621513039805,0.541229136288166,X
3173,75,2041-05-10,08:00:00,B,52,TRUE,52.8197489448357,0.882269035326317,X
3816,75,2044-07-24,01:00:00,B,58,TRUE,80.0085614516866,0.893495426513255,X
3879,75,2029-10-03,18:00:00,A,19,,71.5018470417708,0.188743208535016,Y
4113,75,2042-03-14,21:00:00,B,71,FALSE,3.1195724401623,0.66500505222939,Z
4839,75,2027-01-02,19:00:00,B,18,,98.6381550808437,0.345224907854572,Z
5014,75,2036-02-26,18:00:00,D,21,TRUE,26.5552992848679,0.614163592690602,Y
6152,75,2039-09-04,14:00:00,B,75,TRUE,28.2703832041007,0.660082278773189,X
7080,75,2027-03-24,04:00:00,A,91,FALSE,14.4196682402398,0.796788544161245,Y
7283,75,2043-12-27,06:00:00,A,92,TRUE,46.0246349414811,0.846061264397577,Z
7402,75,2029-11-22,10:00:00,A,70,FALSE,1.63080263067968,0.193231517216191,X
7798,75,2038-05-06,02:00:00,B,14,FALSE,2.19850098225288,0.757893907604739,Y
8624,75,2039-02-05,17:00:00,B,79,FALSE,30.11214350909,0.596337383147329,X
9446,75,2025-11-23,08:00:00,A,71,FALSE,68.0653723597061,0.533920705551282,X
84,76,2033-09-05,15:00:00,C,89,FALSE,29.5238786095288,0.919555129017681,Y
984,76,2035-03-12,17:00:00,B,87,TRUE,47.6191760038491,0.765106436097994,Y
1694,76,2029-11-22,15:00:00,A,70,FALSE,48.6671083185356,0.422573817661032,Z
2233,76,2034-12-28,14:00:00,C,,FALSE,37.750029562274,0.967833432834595,Y
2919,76,2037-06-24,02:00:00,C,73,TRUE,70.9034502736759,0.271439493400976,Z
3227,76,2026-09-08,06:00:00,C,40,TRUE,14.7289370293729,0.168532995507121,X
4193,76,2030-01-13,03:00:00,A,82,TRUE,98.9405608242378,0.514027150114998,X
5592,76,2034-01-13,10:00:00,B,55,,50.1958123352379,0.567489554639906,Y
6227,76,2035-02-05,00:00:00,C,89,FALSE,86.7032748374622,0.773840758018196,Z
6268,76,2030-07-26,22:00:00,C,27,FALSE,92.2091167066246,0.388770950492471,Z
7298,76,2030-11-05,13:00:00,D,46,TRUE,1.98727311217226,0.800976013299078,Y
8244,76,2025-05-20,07:00:00,C,67,FALSE,7.80954457912594,0.433595939306542,Z
8780,76,2046-08-13,18:00:00,A,13,FALSE,14.2330785805825,0.267156230751425,Z
8940,76,2045-06-23,13:00:00,A,65,FALSE,23.023457464762,0.652389392489567,Z
746,77,2039-04-17,17:00:00,D,,FALSE,62.6241594273597,0.97804605239071,Z
1216,77,2049-12-07,05:00:00,A,31,TRUE,90.2727276086807,0.0500878209713846,Y
1457,77,2025-01-06,00:00:00,C,16,TRUE,4.47933864314109,0.510817628819495,Z
2016,77,2046-03-09,01:00:00,B,26,FALSE,30.3442001696676,0.413788851117715,Z
3019,77,2046-01-16,20:00:00,A,8,TRUE,80.2814114477951,0.806616187328473,X
3361,77,2049-07-18,21:00:00,B,52,FALSE,72.7909658919089,0.50081719388254,Z
3603,77,2023-05-10,06:00:00,C,39,TRUE,43.8139769672416,0.101032160688192,Y
4095,77,2028-09-16,07:00:00,B,11,FALSE,2.34771017008461,0.480117552448064,Y
4254,77,2030-12-11,16:00:00,C,21,FALSE,46.2362976311706,0.0423769725020975,X
4377,77,2028-10-09,16:00:00,D,80,FALSE,11.1189159159549,0.308502322994173,Y
4654,77,2026-06-15,09:00:00,A,52,FALSE,53.231086865766,0.710516147548333,Z
5525,77,2048-03-25,02:00:00,D,29,FALSE,82.2804195943754,0.526256224373356,Z
5808,77,2035-09-09,17:00:00,C,36,TRUE,29.6016894909553,0.264263754012063,Z
5860,77,2043-01-06,08:00:00,A,99,FALSE,30.7446700206492,0.720733091700822,Y
6819,77,2039-01-06,17:00:00,B,9,TRUE,66.6588051235303,0.256694840965793,Z
6990,77,2041-09-09,21:00:00,A,35,TRUE,37.8926072670147,0.817574858432636,
8347,77,2033-03-30,02:00:00,D,19,FALSE,14.2772600469179,0.0711417694110423,Y
9347,77,2024-02-25,00:00:00,D,22,FALSE,99.7784235200379,0.0764420074410737,Y
9730,77,2025-11-03,07:00:00,A,84,TRUE,20.6951027151663,0.773866181261838,Z
9963,77,2028-05-13,13:00:00,D,58,TRUE,17.7511368910782,0.132851831614971,X
220,78,2027-04-03,19:00:00,C,85,TRUE,5.35249078576453,0.494481816655025,Y
869,78,2032-08-17,11:00:00,B,36,FALSE,30.2949273216073,0.184730290668085,Z
1137,78,2044-02-15,22:00:00,D,36,TRUE,88.4962748624385,0.0817459458485246,Y
1162,78,2043-04-25,11:00:00,D,24,TRUE,39.0163654922508,0.231203215895221,Z
2282,78,2041-03-21,01:00:00,B,97,TRUE,53.7771291309036,0.0805261351633817,Y
2521,78,2031-01-21,01:00:00,D,23,FALSE,93.9033494996838,0.363404930802062,Y
3027,78,2049-10-10,10:00:00,A,63,FALSE,16.0478651102167,0.997938208747655,Z
3864,78,2038-03-11,21:00:00,B,86,FALSE,85.7889838132542,0.938279599417001,Y
3979,78,2045-02-13,03:00:00,D,16,FALSE,27.0485479170457,0.912075848784298,X
4036,78,2023-10-02,15:00:00,A,62,FALSE,81.8838704267983,0.632539071375504,Z
6130,78,2049-04-25,19:00:00,A,12,FALSE,88.8402458936908,0.335021707694978,X
6251,78,2049-01-12,21:00:00,C,44,TRUE,37.4288682586048,0.917591721750796,Z
6485,78,2046-07-28,09:00:00,A,66,TRUE,72.8905506925657,0.790843798080459,Z
6840,78,2045-07-07,17:00:00,B,66,TRUE,48.9415564564988,0.197691398439929,X
7052,78,2026-02-14,00:00:00,C,3,FALSE,76.68598774774,0.410776650765911,Z
7213,78,2047-06-23,23:00:00,D,30,TRUE,1.61723669222556,0.498476520180702,Z
8005,78,2047-04-03,11:00:00,B,90,FALSE,99.5372210799251,0.0340567494276911,Z
8007,78,2029-06-18,20:00:00,C,100,FALSE,32.4761620182544,0.184032646939158,Z
8403,78,2048-02-13,08:00:00,C,25,TRUE,33.0608299057931,0.677197274519131,X
8974,78,2031-09-22,14:00:00,A,51,TRUE,80.8411333812401,0.551828121766448,X
9116,78,2023-11-28,22:00:00,A,35,FALSE,84.9661339421291,0.235033377772197,X
9117,78,2030-02-23,08:00:00,C,74,FALSE,57.4442138178274,0.80021488503553,Z
9988,78,2047-11-18,11:00:00,A,12,TRUE,65.2378307075705,0.00454582110978663,Z
1056,79,2033-09-05,22:00:00,C,91,TRUE,53.1619137367234,0.47394758882001,Z
1518,79,2049-01-21,18:00:00,B,77,TRUE,67.8540633989032,0.395443442510441,Y
2057,79,2040-05-11,14:00:00,B,53,FALSE,62.4211287966464,0.990653516724706,X
3467,79,2047-04-03,19:00:00,C,84,TRUE,24.2760063584428,0.81978740170598,X
4407,79,2040-10-27,15:00:00,C,40,TRUE,48.0287810312584,0.27251274837181,X
4586,79,2044-10-10,09:00:00,B,81,TRUE,69.7535025803372,0.47360198199749,Z
5100,79,2030-05-10,10:00:00,C,94,,71.7973772000987,0.256053496617824,X
5893,79,2028-08-29,19:00:00,C,,TRUE,10.9571795715019,0.800247915787622,X
6205,79,2023-02-09,15:00:00,B,62,TRUE,52.9803921089042,0.631112449569628,Y
7987,79,2046-05-09,20:00:00,C,45,TRUE,5.57038017339073,0.253480265848339,Y
8036,79,2028-10-12,13:00:00,B,64,FALSE,68.1018822703045,0.636820648796856,X
8612,79,2034-10-15,01:00:00,D,53,FALSE,11.0257372132037,0.759456431027502,Y
8739,79,2034-11-14,13:00:00,D,96,TRUE,30.5427538456861,0.260630117496476,Y
8900,79,2048-03-17,19:00:00,B,,FALSE,65.4845727873035,0.446168086025864,Z
9052,79,2049-08-29,13:00:00,C,13,TRUE,28.8729817762505,0.407193625345826,Y
9827,79,2038-12-01,21:00:00,B,54,TRUE,62.2627344825305,0.42581381695345,X
566,80,2048-03-02,03:00:00,B,44,TRUE,67.6787232905626,0.741741748759523,X
599,80,2039-02-02,05:00:00,A,97,TRUE,50.9936289379839,0.537806984269992,X
1011,80,2024-09-26,03:00:00,B,57,TRUE,83.20695031574,0.28077665483579,Y
1712,80,2049-03-01,03:00:00,A,100,TRUE,73.5890884173568,0.782672070199624,Z
2290,80,2040-01-17,02:00:00,D,66,TRUE,85.1433321759105,0.802934397943318,Y
3172,80,2043-08-22,07:00:00,D,62,FALSE,50.9244653286878,0.0413989329244941,Y
4939,80,2044-01-24,19:00:00,A,4,TRUE,48.1507788188756,0.624599932460114,Y
5276,80,2035-10-19,23:00:00,C,33,FALSE,10.0089253417682,0.364654130768031,Y
5611,80,2024-04-14,16:00:00,B,41,FALSE,88.7013301795814,0.0606059203855693,X
5706,80,2040-02-19,02:00:00,D,16,TRUE,92.3821304470766,0.111702853813767,Z
5883,80,2048-04-02,00:00:00,D,61,TRUE,78.0909449250903,0.26725793723017,X
5937,80,2040-10-25,12:00:00,D,72,FALSE,84.4739459434059,0.339635857148096,X
6051,80,2045-08-27,11:00:00,B,51,TRUE,18.5201141939033,0.447266626637429,X
6359,80,2037-05-12,14:00:00,C,24,TRUE,41.8735246662982,0.22747563989833,X
6702,80,2041-01-02,19:00:00,D,74,FALSE,28.4302759678103,0.588075533276424,X
7096,80,2049-11-13,12:00:00,B,27,TRUE,58.2274475980085,0.250825453782454,Z
7114,80,2036-03-11,07:00:00,D,49,TRUE,1.50444844109006,0.560562135186046,Y
7850,80,2035-11-18,23:00:00,C,82,FALSE,45.8903417212423,0.99495476600714,X
9172,80,2031-04-10,01:00:00,C,19,FALSE,4.39507719990797,0.0339791853912175,Z
9206,80,2042-12-29,10:00:00,C,78,TRUE,3.56293280608952,0.663948668166995,X
9792,80,2045-06-21,14:00:00,D,17,TRUE,30.5427538456861,0.246699009090662,
1144,81,2045-04-11,07:00:00,A,49,TRUE,95.4545397339389,0.888173744548112,Z
1424,81,2026-03-23,03:00:00,A,35,TRUE,24.4730567673687,0.357242854079232,Y
1934,81,2038-09-24,01:00:00,C,28,FALSE,19.476466915803,0.713294384302571,X
3405,81,2042-09-24,19:00:00,C,78,FALSE,87.709585898323,0.859383882721886,Y
3423,81,2023-07-16,18:00:00,A,9,FALSE,42.2490337879863,0.707222493598238,X
3464,81,2047-10-11,08:00:00,D,32,TRUE,33.3663825131953,0.149556901305914,Y
3524,81,2027-07-22,05:00:00,D,2,FALSE,14.4577794275247,0.633441698271781,Y
3649,81,2033-06-10,18:00:00,A,69,FALSE,77.4495236279909,0.0294746840372682,Z
4031,81,2029-11-22,01:00:00,A,9,FALSE,69.5194038073532,0.339670274639502,Y
4308,81,2033-07-16,23:00:00,B,13,FALSE,96.1376899525058,0.425767841981724,X
5376,81,2025-09-16,03:00:00,B,11,TRUE,13.4423188760411,0.856256821192801,Z
5626,81,2029-05-02,17:00:00,A,24,FALSE,29.208586771274,0.708364264806733,X
5972,81,2045-03-06,06:00:00,C,54,FALSE,14.5660623491276,0.231786165153608,X
7348,81,2033-04-20,23:00:00,D,4,TRUE,40.261296721641,0.995261379750445,Y
7459,81,2040-10-26,08:00:00,B,21,TRUE,19.2058922543656,0.10326952021569,X
7939,81,2037-10-08,10:00:00,C,63,TRUE,46.0608687563799,0.407148604048416,Y
9214,81,2035-06-29,09:00:00,D,36,TRUE,2.64799812715501,0.487594847101718,X
9809,81,2026-11-25,00:00:00,A,27,TRUE,87.0700052776374,0.0248447032645345,Y
99,82,2043-10-09,06:00:00,D,94,TRUE,28.8134143019561,0.139478756813332,Z
442,82,2031-12-07,09:00:00,B,77,TRUE,87.5379854138009,0.464393481379375,Y
459,82,2036-03-01,02:00:00,A,58,TRUE,8.82260437961668,0.806439428124577,Y
810,82,2036-05-19,12:00:00,C,92,FALSE,47.64693931886,0.242159785702825,X
1071,82,2027-12-13,11:00:00,A,65,FALSE,6.73142286622897,0.58230279921554,Z
1124,82,2024-03-08,01:00:00,A,95,TRUE,48.5864210906439,0.0192498222459108,Y
1382,82,2039-07-02,15:00:00,D,30,FALSE,71.9128440727945,0.217844032682478,Z
2801,82,2031-11-09,19:00:00,C,92,TRUE,89.7253916491754,0.82183696469292,X
2866,82,2043-01-31,17:00:00,C,40,FALSE,30.2026408242527,0.314224278787151,Z
2967,82,2028-10-24,22:00:00,D,,FALSE,72.1045699007809,0.13157004211098,X
3287,82,2042-12-18,21:00:00,D,77,TRUE,25.9179332153872,0.572417129762471,X
3346,82,2027-11-04,02:00:00,B,5,TRUE,45.4983307758812,0.403378986753523,Y
3353,82,2034-08-11,15:00:00,A,56,TRUE,96.7556651742198,0.335886770859361,X
4200,82,2030-01-14,21:00:00,C,30,FALSE,95.852468826808,0.563869621837512,Z
4373,82,2049-12-01,00:00:00,A,26,FALSE,29.2549066999927,0.26711046602577,Y
4677,82,2043-11-15,17:00:00,B,79,FALSE,75.3614319062326,0.012884376803413,X
4864,82,2037-04-14,01:00:00,C,64,TRUE,8.81196399987675,0.847418192308396,Y
5005,82,2040-08-14,17:00:00,C,74,FALSE,90.5616165106185,0.478670574957505,Y
5043,82,2025-01-18,04:00:00,C,50,FALSE,17.7320779897273,0.839627450099215,
5277,82,2028-01-31,02:00:00,C,29,FALSE,21.0935593587346,0.403963942313567,Z
5731,82,2030-04-27,16:00:00,D,84,TRUE,44.0567699887324,0.769414551090449,Z
5795,82,2041-03-10,07:00:00,A,50,FALSE,48.277092163451,0.430495449574664,Z
6650,82,2030-08-02,07:00:00,A,34,TRUE,47.2915119756945,0.676409057108685,Z
6751,82,2036-01-11,01:00:00,D,41,TRUE,1.29147310974076,0.028738055145368,Z
8280,82,2029-03-15,10:00:00,B,32,FALSE,8.92226015194319,0.839533992577344,X
8456,82,2028-04-03,10:00:00,C,16,FALSE,46.6448086253367,0.842787330737338,Z
